,URL,RecipeName,Ingredients
214,https://www.tasteofhome.com/recipes/freezer-burritos/,Freezer Burritos,1-1/4 cups salsa
215,https://www.tasteofhome.com/recipes/freezer-burritos/,Freezer Burritos,2 tablespoons reduced-sodium taco seasoning
216,https://www.tasteofhome.com/recipes/freezer-burritos/,Freezer Burritos,"2 cans (15 ounces each) pinto beans, rinsed and drained"
217,https://www.tasteofhome.com/recipes/freezer-burritos/,Freezer Burritos,1/2 cup water
218,https://www.tasteofhome.com/recipes/freezer-burritos/,Freezer Burritos,2 cups shredded reduced-fat cheddar cheese
219,https://www.tasteofhome.com/recipes/freezer-burritos/,Freezer Burritos,"12 flour tortillas (8 inches), warmed"
220,https://www.tasteofhome.com/recipes/sugar-glazed-ham/,Sugar-Glazed Ham,1 fully cooked bone-in ham (5 to 7 pounds)
221,https://www.tasteofhome.com/recipes/sugar-glazed-ham/,Sugar-Glazed Ham,1 cup packed brown sugar
222,https://www.tasteofhome.com/recipes/sugar-glazed-ham/,Sugar-Glazed Ham,2 teaspoons prepared mustard
223,https://www.tasteofhome.com/recipes/sugar-glazed-ham/,Sugar-Glazed Ham,1 to 2 tablespoons cider vinegar
224,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,3/4 cup packed brown sugar
225,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1/3 cup butter
226,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,3 tablespoons heavy whipping cream
227,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,3/4 cup chopped pecans
228,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,CAKE:
229,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,4 large eggs
230,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1-2/3 cups sugar
231,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1 cup canola oil
232,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,2 cups canned pumpkin
233,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1/4 teaspoon vanilla extract
234,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,2 cups all-purpose flour
235,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,2 teaspoons baking powder
236,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,2 teaspoons pumpkin pie spice
237,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1 teaspoon baking soda
238,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1 teaspoon salt
239,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,TOPPING:
240,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1-3/4 cups heavy whipping cream
241,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1/4 cup confectioners' sugar
242,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,1/4 teaspoon vanilla extract
243,https://www.tasteofhome.com/recipes/praline-pumpkin-torte/,Praline Pumpkin Torte,"Additional chopped pecans, optional"
244,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,"2-1/2 teaspoons salt, divided"
245,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,"1/2 pound fresh asparagus, trimmed and cut into 1-1/2-inch pieces"
246,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,4 cups uncooked bow tie pasta (about 12 ounces)
247,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,"3 tablespoons olive oil, divided "
248,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,"1 can (14 ounces) water-packed quartered artichoke hearts, well drained"
249,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,"2 garlic cloves, minced"
250,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,1 cup crumbled goat cheese
251,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,2 tablespoons minced fresh parsley
252,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,1 tablespoon grated lemon zest
253,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,2 to 3 tablespoons lemon juice
254,https://www.tasteofhome.com/recipes/artichoke-lemon-pasta/,Artichoke & Lemon Pasta,1/3 cup grated Parmesan cheese
255,https://www.tasteofhome.com/recipes/chicken-stuffed-cubanelle-peppers/,Chicken-Stuffed Cubanelle Peppers,6 Cubanelle peppers or mild banana peppers
256,https://www.tasteofhome.com/recipes/chicken-stuffed-cubanelle-peppers/,Chicken-Stuffed Cubanelle Peppers,"2 large eggs, lightly beaten"
257,https://www.tasteofhome.com/recipes/chicken-stuffed-cubanelle-peppers/,Chicken-Stuffed Cubanelle Peppers,3 cups shredded cooked chicken breast
258,https://www.tasteofhome.com/recipes/chicken-stuffed-cubanelle-peppers/,Chicken-Stuffed Cubanelle Peppers,1 cup salsa
259,https://www.tasteofhome.com/recipes/chicken-stuffed-cubanelle-peppers/,Chicken-Stuffed Cubanelle Peppers,3/4 cup soft bread crumbs
260,https://www.tasteofhome.com/recipes/chicken-stuffed-cubanelle-peppers/,Chicken-Stuffed Cubanelle Peppers,1/2 cup cooked long grain rice
261,https://www.tasteofhome.com/recipes/chicken-stuffed-cubanelle-peppers/,Chicken-Stuffed Cubanelle Peppers,2 cups meatless pasta sauce
262,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,"2 medium tomatoes, seeded and chopped"
263,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,"1/2 small red onion, sliced and separated into rings"
264,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,"6 bacon strips, cooked and crumbled"
265,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,1/3 cup canola oil
266,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,2 tablespoons cider vinegar
267,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,1 teaspoon salt
268,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,1/4 teaspoon pepper
269,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,1/4 teaspoon hot pepper sauce
270,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,"2 large ripe avocados, peeled and cubed"
271,https://www.tasteofhome.com/recipes/guacamole-tossed-salad/,Guacamole Tossed Salad,4 cups torn salad greens
272,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,6 medium sweet potatoes
273,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,"1/2 cup reduced-fat butter, melted"
274,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,"3 eggs, lightly beaten"
275,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,1/4 cup unsweetened apple juice
276,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,1-1/2 teaspoons vanilla extract
277,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,TOPPING:
278,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,3/4 cup packed brown sugar
279,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,1/2 cup sweetened shredded coconut
280,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,1/2 cup chopped pecans
281,https://www.tasteofhome.com/recipes/makeover-streusel-topped-sweet-potatoes/,Makeover Streusel-Topped Sweet Potatoes,"1/4 cup reduced-fat butter, melted"
282,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,"1 cup butter, softened"
283,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1 cup confectioners' sugar
284,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,2 teaspoons vanilla extract
285,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,2 cups all-purpose flour
286,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1/2 teaspoon salt
287,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,FILLING:
288,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,"3 ounces cream cheese, softened"
289,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1 cup confectioners' sugar
290,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,2 tablespoons all-purpose flour
291,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1 teaspoon vanilla extract
292,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1/2 cup finely chopped pecans
293,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1/2 cup sweetened shredded coconut
294,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,TOPPING:
295,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1/2 cup semisweet chocolate chips
296,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,2 tablespoons butter
297,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,2 tablespoons water
298,https://www.tasteofhome.com/recipes/mountain-cookies/,Mountain Cookies,1/2 cup confectioners' sugar
299,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,2 cans (13.66 ounces each) coconut milk
300,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,1/3 to 1/2 cup red curry paste
301,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,1 package (8.8 ounces) thin rice noodles
302,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,2 cans (14-1/2 ounces each) chicken broth
303,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,1/4 cup packed brown sugar
304,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,2 tablespoons fish sauce or soy sauce
305,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,3/4 teaspoon garlic salt
306,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,3 cups shredded rotisserie chicken
307,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,1-1/2 cups shredded cabbage
308,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,1-1/2 cups shredded carrots
309,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,3/4 cup bean sprouts
310,https://www.tasteofhome.com/recipes/coconut-curry-chicken-soup/,Coconut Curry Chicken Soup,Fresh basil and cilantro leaves
311,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,3/4 cup sugar
312,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,1/4 cup water
313,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,1/4 cup lime juice
314,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,3 tablespoons tequila or additional lime juice
315,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,2 cups cubed fresh pineapple
316,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,2 cups sliced fresh strawberries
317,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,2 cups chopped peeled kiwifruit
318,https://www.tasteofhome.com/recipes/tequila-lime-fruit-salad/,Tequila-Lime Fruit Salad,"2 cups seedless red grapes, halved"
319,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,1 can (15 ounces) solid-pack pumpkin
320,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,2 cups sugar
321,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,4 large eggs
322,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,1 cup canola oil
323,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,2 cups all-purpose flour
324,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,2 teaspoons baking soda
325,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,2 teaspoons pumpkin pie spice
326,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,1/2 teaspoon salt
327,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,ICING:
328,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,"4 ounces cream cheese, softened"
329,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,"1/4 cup butter, softened"
330,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,1/2 teaspoon vanilla extract
331,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,1-3/4 cups confectioners' sugar
332,https://www.tasteofhome.com/recipes/gingersnap-pumpkin-cake/,Gingersnap Pumpkin Cake,"5 gingersnap cookies, crushed"
333,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,"4 bacon strips, diced"
334,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,"4 celery ribs, chopped"
335,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,"1 medium onion, chopped"
336,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,"1 pound fresh mushrooms, chopped"
337,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,1 teaspoon rubbed sage
338,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,1/2 teaspoon salt
339,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,1/4 teaspoon pepper
340,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,1 package (16 ounces) corn bread stuffing
341,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,1/2 cup chopped celery leaves
342,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,2 tablespoons minced fresh parsley
343,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,"4 large eggs, lightly beaten"
344,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,2-1/2 cups chicken broth
345,https://www.tasteofhome.com/recipes/mushroom-stuffing/,Mushroom Stuffing,1 tablespoon butter
346,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,6 pounds pork baby back ribs
347,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,BARBECUE SAUCE:
348,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,3 cups ketchup
349,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,2 bottles (11.2 ounces each) Guinness beer
350,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,2 cups barbecue sauce
351,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,2/3 cup honey
352,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,"1 small onion, chopped"
353,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,1/4 cup Worcestershire sauce
354,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,2 tablespoons Dijon mustard
355,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,2 tablespoons chopped chipotle peppers in adobo sauce
356,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,4 teaspoons ground chipotle pepper
357,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,1 teaspoon salt
358,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,1 teaspoon garlic powder
359,https://www.tasteofhome.com/recipes/honey-chipotle-ribs/,Honey Chipotle Ribs,1/2 teaspoon pepper
360,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,6 cups chopped fresh or frozen rhubarb
361,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,1-1/2 cups sugar
362,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,5 tablespoons quick-cooking tapioca
363,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,"1 can (11 ounces) mandarin oranges, drained"
364,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,1 cup packed brown sugar
365,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,1 cup quick-cooking oats
366,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,1/2 cup all-purpose flour
367,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,1/2 teaspoon salt
368,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,"1/2 cup cold butter, cubed"
369,https://www.tasteofhome.com/recipes/rhubarb-mandarin-crisp/,Rhubarb Mandarin Crisp,"Ice cream, optional"
370,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,2 boneless skinless chicken breast halves (6 ounces each)
371,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1 tablespoon olive oil
372,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,"1 garlic clove, minced"
373,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1/4 teaspoon salt
374,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1/4 teaspoon pepper
375,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,VINAIGRETTE:
376,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1/4 cup olive oil
377,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1/4 cup blueberry preserves
378,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,2 tablespoons balsamic vinegar
379,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,2 tablespoons maple syrup
380,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1/4 teaspoon ground mustard
381,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1/8 teaspoon salt
382,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,Dash pepper
383,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,SALADS:
384,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1 package (10 ounces) ready-to-serve salad greens
385,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1 cup fresh blueberries
386,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1/2 cup canned mandarin oranges
387,https://www.tasteofhome.com/recipes/grilled-chicken-salad-with-blueberry-vinaigrette/,Grilled Chicken Salad with Blueberry Vinaigrette,1 cup crumbled goat cheese
388,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1/2 cup butter-flavored shortening
389,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,"1/2 cup butter, softened"
390,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1 cup packed brown sugar
391,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,3/4 cup sugar
392,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,2 large eggs
393,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,2 teaspoons vanilla extract
394,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,2-1/2 cups all-purpose flour
395,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1 teaspoon baking soda
396,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1/8 teaspoon salt
397,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1 cup miniature semisweet chocolate chips
398,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1 cup milk chocolate chips
399,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1 cup vanilla or white chips
400,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,"4 ounces bittersweet chocolate, coarsely chopped"
401,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,3/4 cup English toffee bits or almond brickle chips
402,https://www.tasteofhome.com/recipes/super-chunky-cookies/,Super Chunky Cookies,1/2 cup chopped pecans
403,https://www.tasteofhome.com/recipes/italian-meatball-buns/,Italian Meatball Buns,12 frozen bread dough dinner rolls
404,https://www.tasteofhome.com/recipes/italian-meatball-buns/,Italian Meatball Buns,"1 package (12 ounces) frozen fully cooked Italian meatballs, thawed"
405,https://www.tasteofhome.com/recipes/italian-meatball-buns/,Italian Meatball Buns,2 tablespoons olive oil
406,https://www.tasteofhome.com/recipes/italian-meatball-buns/,Italian Meatball Buns,1/4 cup grated Parmesan cheese
407,https://www.tasteofhome.com/recipes/italian-meatball-buns/,Italian Meatball Buns,1/4 cup minced fresh basil
408,https://www.tasteofhome.com/recipes/italian-meatball-buns/,Italian Meatball Buns,"1-1/2 cups marinara sauce, warmed"
409,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"1 pound beef top sirloin steak, cut into thin strips"
410,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,1 tablespoon minced fresh gingerroot
411,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"3 garlic cloves, minced, divided "
412,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,1/4 teaspoon pepper
413,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"3/4 teaspoon salt, divided "
414,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,1 cup light coconut milk
415,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,2 tablespoons sugar
416,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,1 tablespoon Sriracha chili sauce
417,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,1/2 teaspoon grated lime zest
418,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,2 tablespoons lime juice
419,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"2 tablespoons canola oil, divided"
420,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"1 large sweet red pepper, cut into thin strips"
421,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"1/2 medium red onion, thinly sliced"
422,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"1 jalapeno pepper, seeded and thinly sliced"
423,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,4 cups fresh baby spinach
424,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,"2 green onions, thinly sliced"
425,https://www.tasteofhome.com/recipes/spicy-beef-pepper-stir-fry/,Spicy Beef & Pepper Stir-Fry,2 tablespoons chopped fresh cilantro
426,https://www.tasteofhome.com/recipes/turkey-dumpling-soup/,Turkey Dumpling Soup,1 meaty leftover turkey carcass (from an 11-pound turkey)
427,https://www.tasteofhome.com/recipes/turkey-dumpling-soup/,Turkey Dumpling Soup,6 cups chicken broth
428,https://www.tasteofhome.com/recipes/turkey-dumpling-soup/,Turkey Dumpling Soup,6 cups water
429,https://www.tasteofhome.com/recipes/turkey-dumpling-soup/,Turkey Dumpling Soup,"2 celery ribs, cut into 1-inch slices"
430,https://www.tasteofhome.com/recipes/turkey-dumpling-soup/,Turkey Dumpling Soup,"1 medium carrot, cut into 1-inch slices"
431,https://www.tasteofhome.com/recipes/turkey-dumpling-soup/,Turkey Dumpling Soup,1 tablespoon poultry seasoning
